6.9,,6,7,7,7,7,7,7,7,6,8
6.2,,5,7,6,5,7,7,6,6,5,8
6.7,,5,8,6,6,7,7,5,7,7,9
6.9,,5,8,8,6,8,7,5,9,6,7
7.2,,6,9,9,6,6,9,5,11,5,6
7.8,,8,11,9,6,8,8,5,11,5,7
8.1,,10,10,10,9,7,8,5,10,8,4
7.9,,8,12,12,9,7,5,3,12,6,5
7.6,,8,9,13,9,6,5,3,12,6,5
7.5,,8,11,14,9,6,5,2,8,6,6
7.5,,9,11,13,9,6,6,2,8,5,6
7.5,,9,11,12,10,7,6,1,8,5,6
7.5,,9,11,11,8,8,6,4,8,5,5
6.8,,7,10,11,8,6,5,1,11,4,5
7.5,,10,10,12,9,6,5,2,12,5,4
7.5,,10,9,12,10,6,5,2,12,4,5
7.5,,10,8,12,9,7,4,2,13,5,5
6.9,,9,6,12,9,7,4,1,11,3,7
7.3,,12,8,12,8,8,4,0,10,4,7
7.1,,11,6,13,7,8,4,0,8,6,8
7.2,,11,8,12,6,8,6,0,9,5,7
7,,10,8,12,6,8,4,0,9,6,7
6.2,,8,6,11,4,7,5,0,10,5,6
5.8,,7,5,10,4,8,5,0,8,5,6
6.1,,6,6,10,4,8,4,0,10,5,8
6.3,,6,6,8,5,8,5,0,11,8,6
6.5,,5,8,10,5,9,4,0,9,8,7
6.1,,6,7,10,3,8,5,0,9,7,6
5.8,,8,5,9,3,6,4,0,9,7,7
5.6,,7,5,9,4,6,4,0,9,6,6
6,,5,5,10,2,7,4,0,13,7,7
6.3,,7,5,8,3,8,6,0,13,7,6
6.2,,8,6,8,3,8,5,0,10,8,6
5.6,,6,6,8,2,7,5,0,10,7,5
5.9,,7,6,9,1,7,5,0,13,6,5
5.9,,7,7,7,1,9,5,0,11,7,5
6.2,,9,5,6,3,9,5,0,11,8,6
6.2,,8,7,6,2,9,5,0,11,6,8
6.3,,8,6,7,1,9,7,0,11,5,9
6.4,,8,7,7,1,8,6,0,13,6,8
6.3,,8,5,8,2,6,7,0,13,6,8
6.4,,9,7,8,2,3,7,0,15,7,6
6.2,,8,7,7,2,5,6,0,13,8,6
5.9,,7,8,5,2,6,6,0,11,6,8
5.8,,7,7,7,2,4,5,0,12,6,8
6,,7,7,6,1,6,5,0,14,6,8
6,,7,7,6,1,5,5,0,13,7,9
5.8,,7,7,6,2,6,5,0,11,6,8
6,,7,6,6,3,6,5,0,13,6,8
6,,9,6,6,1,6,6,0,9,8,9
5.8,,7,5,7,2,6,6,0,9,8,8
6.4,,7,6,6,2,6,8,0,13,8,8
5.8,,9,5,7,1,5,6,0,11,8,6
6,,8,6,7,2,5,7,0,11,8,6
5.8,,8,6,7,2,4,6,0,11,9,5
5.6,,7,6,6,1,3,6,0,11,9,7
5.4,,6,6,6,2,5,6,0,8,9,6
5.4,,6,8,5,1,4,7,0,8,8,7
5.7,,6,8,6,2,4,7,0,9,8,7
5.3,,6,8,5,1,4,6,0,11,6,6
5.8,,8,9,5,1,4,5,0,12,7,7
6.5,,9,9,5,1,6,6,0,12,7,10
