14,,14,14,14,14,14,14,14,14,14,14
16.3,,16,14,16,19,15,16,15,18,14,20
16.7,,15,16,17,18,16,17,15,18,15,20
17.5,,14,18,18,20,15,20,14,20,15,21
18.6,,16,17,20,22,19,20,12,21,17,22
19.8,,16,21,22,22,20,23,14,24,17,19
20.3,,18,20,22,26,21,21,14,24,18,19
20.4,,16,20,22,25,16,21,19,24,19,22
20.6,,18,18,25,25,16,21,17,24,19,23
20.6,,18,21,28,25,17,18,17,21,18,23
21.3,,19,21,28,26,18,19,17,26,19,20
22,,21,19,31,24,18,17,19,26,20,25
22.4,,24,19,30,27,21,19,18,25,21,20
21.2,,23,15,28,28,21,20,15,24,19,19
22.4,,21,17,28,29,22,21,16,26,20,24
22,,20,17,27,28,20,20,16,30,21,21
21.9,,21,15,29,28,21,21,15,26,24,19
22.3,,21,14,31,30,23,17,16,28,23,20
22.4,,23,15,29,30,23,21,16,23,24,20
22.4,,24,14,26,30,21,21,18,23,24,23
22.3,,21,15,24,29,24,20,19,25,24,22
22.5,,20,13,23,32,26,22,18,24,24,23
22.5,,17,17,28,31,25,21,17,22,23,24
22.9,,20,17,28,34,23,17,18,26,22,24
23.3,,24,16,30,33,23,16,19,25,22,25
23.9,,24,16,34,33,23,14,16,27,25,27
23.7,,23,16,32,32,23,16,15,27,27,26
24.7,,25,17,30,32,25,18,17,26,29,28
24.1,,24,14,27,32,26,17,18,27,29,27
23.4,,27,13,26,34,24,16,14,25,28,27
23.4,,27,12,23,34,21,21,16,25,25,30
23.6,,26,13,23,33,27,18,16,26,26,28
23.9,,26,15,21,34,25,20,15,26,28,29
24.1,,29,14,21,32,25,18,19,27,28,28
24.1,,30,15,24,32,26,18,19,25,26,26
25,,30,16,24,32,28,21,20,25,25,29
24.4,,28,15,24,32,27,19,19,26,24,30
24.4,,27,15,26,33,27,19,18,26,24,29
25.3,,27,20,25,33,30,18,20,25,27,28
25.1,,25,19,24,32,29,19,19,26,30,28
25,,25,19,23,33,29,18,19,29,27,28
25.1,,25,17,27,33,29,18,19,26,26,31
25,,26,19,26,32,28,19,18,25,27,30
25.3,,26,21,26,34,30,18,17,25,25,31
25.7,,27,24,26,33,29,19,17,27,24,31
25.4,,23,21,24,32,29,19,21,28,24,33
25.9,,23,20,28,32,30,20,20,27,26,33
27.2,,28,22,28,32,28,21,21,29,28,35
26.4,,27,21,29,33,30,17,17,30,26,34
26.6,,27,21,29,32,30,19,18,29,28,33
27,,26,24,30,33,30,21,19,28,26,33
26.9,,25,23,30,33,35,18,19,28,25,33
27,,28,22,28,35,31,17,22,29,24,34
27.1,,26,24,31,35,34,18,19,26,25,33
26.7,,25,19,30,33,32,18,20,25,31,34
27.2,,27,22,29,35,31,20,18,27,30,33
27,,27,25,32,32,31,21,16,25,28,33
28,,25,25,31,33,33,22,19,28,31,33
27.9,,25,23,32,34,34,22,20,27,28,34
27.5,,27,21,31,35,35,21,20,25,27,33
26.7,,24,21,31,35,34,21,16,25,26,34
27.6,,23,26,32,33,35,22,19,25,26,35
27.8,,26,26,31,32,34,22,18,27,27,35
27.6,,26,24,31,35,33,22,19,26,26,34
27.7,,26,26,30,34,34,21,22,25,25,34
27.7,,24,27,31,34,33,20,22,27,25,34
28.5,,26,30,31,33,33,21,21,26,30,34
28.5,,27,29,31,33,33,21,21,25,29,36
28.9,,27,32,30,32,35,21,21,26,29,36
28.9,,25,31,32,32,36,21,24,25,29,34
28.8,,24,30,33,33,35,22,23,25,29,34
28.9,,24,30,32,34,36,21,23,25,30,34
29.5,,25,30,30,32,37,24,25,27,30,35
29.5,,26,30,30,34,35,24,24,26,31,35
29.8,,26,32,31,34,36,23,26,25,30,35
29.4,,25,30,33,32,35,23,25,27,29,35
29.4,,28,30,31,32,36,21,25,26,29,36
29.3,,27,31,31,32,35,22,26,25,30,34
29.3,,27,31,32,32,35,22,26,25,29,34
29.7,,25,30,31,32,34,28,27,27,29,34
30,,26,30,32,34,34,23,29,26,32,34
29.4,,26,31,30,33,34,22,28,25,31,34
29.8,,27,30,31,33,36,21,29,25,31,35
30.1,,28,31,30,32,36,26,29,26,29,34
30.6,,28,32,31,32,37,28,27,25,31,35
29.9,,28,29,30,34,36,24,26,27,29,36
29.8,,26,29,31,33,36,24,28,28,29,34
29.9,,27,29,31,34,35,22,29,28,29,35
30.3,,26,30,30,33,37,25,30,28,30,34
31,,31,31,30,35,36,25,31,26,31,34
30.4,,30,29,29,35,36,25,28,26,31,35
30.1,,30,30,30,33,35,22,28,27,30,36
30.4,,30,32,30,34,36,23,29,26,30,34
30.5,,29,34,31,33,36,22,29,25,31,35
31,,28,34,31,33,37,23,28,28,32,36
31.3,,32,33,32,33,35,27,30,25,31,35
30.9,,29,31,32,35,36,24,31,26,30,35
30.8,,29,31,31,35,37,23,33,25,30,34
30.8,,32,31,31,34,35,25,31,25,30,34
30.6,,30,32,32,32,35,25,31,25,30,34
31.3,,32,32,33,32,36,24,31,27,31,35
31.2,,30,35,31,35,37,22,31,26,29,36
31.3,,31,34,29,32,35,26,31,28,32,35
30.9,,33,32,29,32,37,25,32,25,29,35
30.9,,30,34,30,33,35,25,33,25,30,34
31.1,,33,34,32,32,36,22,31,26,31,34
31.3,,31,35,33,35,37,22,31,26,29,34
30.9,,32,33,31,32,37,21,32,27,29,35
31.7,,32,34,31,34,37,26,32,26,29,36
30.8,,31,36,29,33,35,23,31,26,30,34
31.5,,31,36,30,33,36,24,33,25,32,35
31.4,,31,35,32,33,37,22,32,26,31,35
31.4,,33,35,31,32,35,25,32,28,29,34
31.3,,33,35,30,32,35,26,31,27,29,35
31.4,,32,34,30,32,36,26,33,26,29,36
30.7,,32,34,29,32,35,21,31,25,32,36
30.9,,33,34,31,33,35,21,31,25,31,35
31.9,,32,34,31,33,37,28,31,26,32,35
31.6,,33,34,31,32,35,26,31,27,31,36
31.6,,35,34,30,35,35,21,31,28,32,35
31.1,,32,35,29,35,35,22,32,28,29,34
31.4,,32,36,32,32,35,25,31,28,29,34
31.7,,32,34,31,33,36,25,33,28,29,36
31.5,,33,35,31,33,36,26,31,25,29,36
32,,35,34,31,32,38,24,32,28,31,35
31.5,,32,34,32,32,37,26,31,27,30,34
31.4,,32,35,31,32,36,25,32,26,30,35
31,,34,34,29,32,36,23,31,26,30,35
31.5,,34,35,29,32,37,26,31,27,30,34
31,,34,34,30,32,35,23,32,25,31,34
31.7,,34,34,31,33,37,26,32,27,29,34
31.6,,32,34,31,34,36,28,31,26,30,34
32.1,,32,36,32,35,36,26,32,27,31,34
32.7,,33,36,31,36,37,28,32,27,31,36
31.9,,35,34,32,34,36,25,34,26,29,34
32,,34,34,31,32,35,28,33,26,31,36
31.6,,32,36,30,32,36,27,33,26,29,35
32.3,,32,37,31,33,35,28,32,29,31,35
32.1,,34,34,29,33,35,27,35,28,30,36
31.3,,32,34,29,33,37,25,32,27,30,34
31.6,,34,34,29,32,37,27,32,27,29,35
32.2,,35,34,31,32,36,29,34,26,30,35
32,,33,34,30,32,35,31,32,28,30,35
31.7,,34,35,30,32,35,28,32,27,29,35
31.6,,32,35,30,32,37,26,33,27,29,35
32.2,,33,34,31,34,37,26,33,28,31,35
32,,34,35,29,33,36,28,32,29,30,34
31.5,,34,36,29,32,35,28,31,27,29,34
32.1,,32,35,33,35,35,29,33,26,29,34
32,,33,37,30,33,35,27,32,27,30,36
32.4,,33,37,30,33,36,27,33,29,30,36
32.3,,33,37,30,35,36,28,33,27,29,35
32.1,,34,36,30,35,37,27,32,26,30,34
