12.9,,14,14,14,11,13,13,14,12,13,11
12.1,,13,13,14,10,13,11,13,12,12,10
11.9,,14,13,14,8,13,10,12,12,13,10
11,,15,13,13,7,11,10,10,10,10,11
10.2,,14,10,11,8,11,8,11,8,9,12
9.5,,13,9,11,7,10,8,11,10,7,9
9.8,,12,9,11,7,10,10,8,10,9,12
9.4,,11,9,9,8,14,9,8,9,7,10
9.4,,11,10,7,8,13,9,9,9,8,10
9.2,,10,8,7,7,13,10,9,10,8,10
9.4,,9,12,6,7,13,10,10,9,8,10
8.7,,7,14,5,6,10,10,10,7,8,10
9.5,,7,14,6,7,10,10,8,10,9,14
9.5,,7,16,9,6,11,9,8,10,8,11
9.2,,8,15,8,6,12,9,8,8,8,10
9.1,,9,15,7,5,13,9,8,7,8,10
8.9,,10,14,6,6,12,10,7,6,9,9
8.7,,9,14,7,6,12,9,6,6,9,9
9,,7,15,7,4,12,10,7,10,9,9
8.9,,6,15,10,4,12,10,6,8,8,10
8.3,,5,15,10,4,11,9,7,7,9,6
8.2,,6,13,8,4,11,9,8,7,8,8
8.4,,6,14,6,4,11,9,10,6,11,7
8.4,,4,15,7,4,11,9,10,6,7,11
8.8,,5,17,4,3,12,11,10,8,9,9
8.9,,3,15,3,3,14,13,14,7,8,9
7.8,,3,15,2,4,11,14,11,5,7,6
8.2,,3,15,6,3,10,13,12,5,7,8
8.2,,3,15,4,3,10,13,12,6,7,9
8.7,,2,15,9,3,12,9,14,8,7,8
8.6,,2,15,11,3,10,10,14,6,7,8
8.2,,3,14,11,3,10,10,12,6,6,7
8.6,,2,15,13,3,10,10,12,7,6,8
8.4,,4,14,10,4,10,11,12,6,6,7
8,,4,14,10,4,8,9,11,6,6,8
8.1,,4,14,10,4,8,9,14,5,6,7
8.1,,4,17,9,3,8,9,14,4,6,7
7.8,,4,13,9,3,7,8,13,8,6,7
7.8,,5,11,8,4,6,10,11,6,6,11
7.1,,3,12,8,3,5,10,11,6,6,7
6.5,,2,12,5,3,5,10,12,6,5,5
6.8,,2,12,5,3,7,8,12,9,5,5
6.9,,2,12,5,3,5,10,13,9,5,5
6.8,,4,10,5,3,6,8,15,6,6,5
6.7,,5,10,5,3,7,8,12,6,8,3
6.7,,6,13,1,4,5,9,11,7,7,4
6.3,,4,13,3,3,5,9,11,6,6,3
6.4,,4,13,2,3,7,8,11,6,6,4
6.4,,3,14,3,3,6,7,12,6,6,4
6.4,,7,12,1,4,6,7,12,5,6,4
6.5,,7,12,2,4,4,7,14,4,6,5
5.9,,4,11,2,3,4,8,12,4,7,4
6,,4,11,2,3,5,9,11,4,7,4
6,,4,11,2,3,4,10,11,5,6,4
6.1,,4,14,2,3,4,8,11,5,6,4
6.4,,5,12,2,3,5,7,12,7,6,5
6.1,,5,11,1,3,5,8,12,6,6,4
6,,5,10,1,4,3,8,12,7,6,4
6,,4,12,1,4,3,7,11,6,8,4
6.5,,5,12,2,4,3,8,13,7,7,4
6.2,,8,11,1,3,2,7,11,7,8,4
5.9,,6,11,1,3,3,7,12,6,7,3
5.8,,5,10,2,3,4,7,11,6,7,3
5.9,,5,11,1,4,2,7,10,8,8,3
5.7,,6,10,1,4,2,8,8,6,9,3
5.8,,6,10,3,3,5,6,8,8,6,3
5.5,,5,10,1,3,3,7,10,6,6,4
5.4,,5,10,2,3,3,5,10,6,7,3
5.3,,6,10,1,3,1,7,8,8,6,3
5.5,,5,10,1,3,1,7,10,8,6,4
5.6,,5,10,2,3,2,7,9,8,6,4
5,,4,10,1,3,1,6,8,7,7,3
5.7,,5,12,2,4,1,7,9,7,6,4
5,,5,10,2,3,2,5,8,6,6,3
4.8,,4,10,1,4,1,5,7,6,7,3
4.8,,4,10,1,4,1,6,7,6,6,3
5.5,,5,10,1,3,1,7,9,8,8,3
5.5,,5,10,1,4,1,6,9,9,6,4
5.3,,5,10,1,4,3,3,8,7,9,3
5.2,,5,11,1,4,4,3,7,7,6,4
4.8,,5,9,2,3,2,4,7,7,6,3
5.6,,4,11,2,4,2,8,8,8,6,3
4.9,,5,10,3,3,1,4,7,6,7,3
4.6,,4,9,3,4,1,4,7,5,6,3
5,,5,10,3,3,1,4,9,6,6,3
5.3,,5,13,3,3,1,3,8,5,9,3
5.2,,4,12,4,3,1,5,7,5,8,3
4.9,,6,12,3,3,1,3,7,5,6,3
4.4,,3,9,3,3,1,3,7,5,7,3
4.4,,3,9,3,3,1,3,7,5,7,3
4.7,,3,12,3,3,1,3,7,5,7,3
4.9,,4,10,3,3,1,5,6,5,8,4
4.4,,4,8,3,3,2,4,6,5,6,3
4.2,,3,8,3,3,1,4,6,5,6,3
4.3,,4,8,3,3,1,4,6,5,6,3
4.3,,4,9,2,3,1,4,6,5,6,3
4.8,,4,10,2,3,1,7,6,5,7,3
4.4,,3,8,3,3,1,4,5,6,7,4
4.6,,3,10,2,4,1,3,5,8,6,4
4.3,,3,10,2,3,1,3,4,7,6,4
4,,3,7,2,3,1,5,4,6,6,3
4.2,,4,7,3,3,1,5,5,5,6,3
4.3,,3,6,4,4,2,5,4,6,6,3
4.3,,3,7,3,3,1,4,4,6,8,4
4.5,,4,6,3,4,1,5,5,6,8,3
4.3,,3,7,3,3,1,6,4,5,8,3
4.1,,4,7,2,3,1,5,4,5,7,3
4,,3,6,2,3,1,5,4,5,8,3
4.1,,3,6,4,4,1,4,4,5,7,3
4,,3,5,3,4,1,5,4,5,7,3
3.9,,4,5,3,3,1,4,4,6,6,3
3.9,,3,5,3,3,1,4,4,5,8,3
4.1,,3,5,3,3,1,6,4,5,8,3
4.5,,3,6,4,4,1,6,4,5,9,3
4.1,,3,5,3,4,1,5,5,6,6,3
4.7,,3,8,3,3,1,8,5,7,6,3
4,,4,7,3,3,1,4,4,5,6,3
4.2,,4,7,3,3,1,4,5,6,6,3
3.8,,3,5,3,3,1,4,5,5,6,3
4.5,,3,6,3,3,2,10,4,5,6,3
4.4,,3,6,3,3,1,5,4,7,9,3
4.3,,4,5,3,4,1,5,4,5,9,3
4.2,,3,7,3,4,1,5,4,5,6,4
4,,3,6,3,3,1,5,4,5,7,3
4.4,,3,8,3,4,1,6,4,5,6,4
4.2,,4,5,3,4,1,4,4,7,6,4
4.3,,4,5,3,4,1,5,5,7,6,3
4.2,,3,5,3,4,1,5,4,6,8,3
4.5,,4,7,3,4,1,4,4,8,6,4
4.3,,3,8,3,3,1,5,4,6,6,4
4.3,,3,6,3,4,2,4,4,6,8,3
3.9,,4,6,3,3,1,4,4,5,6,3
3.8,,4,5,3,3,1,4,4,5,6,3
3.8,,3,5,3,3,1,4,4,6,6,3
3.8,,4,5,3,3,1,4,4,5,6,3
4.1,,4,6,3,3,1,5,4,6,6,3
3.9,,4,5,3,3,1,5,4,5,6,3
3.8,,3,5,3,3,1,5,4,5,6,3
4.7,,3,8,4,3,1,8,4,5,8,3
3.9,,3,5,3,3,1,4,5,5,6,4
4.4,,4,8,3,4,1,4,5,6,6,3
4,,4,5,3,4,1,4,5,5,6,3
4,,3,5,3,4,2,4,4,6,6,3
4.5,,4,5,3,4,2,5,4,6,8,4
4,,4,5,3,3,1,5,4,5,7,3
3.9,,3,5,3,3,2,4,4,5,7,3
4.2,,3,6,4,3,1,5,4,5,7,4
3.9,,3,5,3,3,2,5,4,5,6,3
4.2,,3,5,3,3,3,5,4,7,6,3
4,,3,4,3,3,2,7,4,5,6,3
4,,3,4,4,3,2,4,4,5,8,3
3.9,,3,5,3,3,1,4,4,6,6,4
3.7,,3,5,3,3,1,4,4,5,6,3
4.2,,3,5,3,4,2,6,4,6,6,3
4.1,,3,5,3,4,1,4,4,6,8,3
4.4,,3,6,4,4,2,4,4,5,8,4
4,,3,6,3,3,2,4,4,6,6,3
4,,3,4,3,3,3,4,4,6,6,4
4,,4,4,3,3,2,5,4,6,6,3
4.1,,3,3,3,3,1,7,4,6,7,4
4,,3,3,3,4,1,6,4,6,6,4
4.1,,3,4,3,3,2,6,4,7,6,3
3.9,,3,3,3,3,1,6,4,6,6,4
4.2,,4,3,3,3,3,6,4,6,6,4
4,,3,3,4,4,1,6,4,5,7,3
3.9,,3,3,3,3,1,5,4,7,6,4
3.9,,3,3,4,3,1,6,4,5,7,3
3.7,,3,3,3,3,1,4,4,5,8,3
4.2,,3,3,4,3,3,7,4,5,6,4
3.9,,3,3,3,3,1,7,4,6,6,3
3.7,,3,4,3,3,1,5,4,5,6,3
3.9,,3,3,3,3,2,7,4,5,6,3
4,,4,3,3,3,2,6,4,6,6,3
4,,3,4,3,4,1,4,4,5,9,3
4,,3,3,3,3,2,4,4,6,9,3
3.9,,3,4,3,4,1,4,4,5,8,3
4.1,,3,3,3,4,2,4,4,6,9,3
3.8,,4,3,3,3,1,4,4,6,7,3
3.9,,3,3,3,4,1,3,4,6,8,4
3.7,,3,3,3,3,1,6,4,5,5,4
4.1,,3,3,4,4,1,6,4,5,8,3
3.7,,3,3,3,3,1,3,4,6,8,3
4,,4,3,3,3,1,3,3,8,8,4
3.8,,3,3,3,3,2,5,3,5,8,3
4.4,,3,3,4,4,1,5,4,8,8,4
3.7,,3,3,3,4,2,3,4,7,5,3
3.6,,4,3,3,3,1,3,3,7,5,4
3.9,,3,3,3,4,3,5,4,6,5,3
3.9,,3,3,3,3,2,5,4,6,6,4
3.6,,4,3,3,3,3,3,3,6,5,3
3.3,,3,3,3,3,1,3,3,5,5,4
3.6,,4,3,3,3,1,4,3,7,5,3
4.3,,4,3,3,4,3,6,3,7,7,3
3.7,,3,3,3,3,1,6,3,5,7,3
3.4,,3,3,4,3,1,3,3,6,5,3
3.4,,3,3,3,3,2,3,3,5,5,4
3.4,,4,3,4,3,1,3,4,5,4,3
3.2,,3,3,3,3,1,3,3,5,5,3
3.6,,3,3,3,3,1,3,3,7,6,4
3.6,,4,3,3,3,2,5,3,6,4,3
