9
9
11
10
11
11
10
9
7
7
10
10
9
9
7
5
5
6
6
5
5
5
4
5
4
4
4
4
4
4
4
4
4
4
4
5
4
4
4
4
5
4
6
6
4
4
4
4
4
4
4
5
4
4
4
5
5
5
5
4
4
5
6
5
8
5
5
6
5
6
6
6
6
7
7
7
8
9
6
6
6
5
5
5
5
5
5
6
6
6
6
5
5
5
5
5
5
6
5
6
6
5
5
5
5
5
5
7
7
6
5
5
5
5
5
5
5
5
5
5
5
5
6
5
5
5
5
5
6
6
4
6
6
6
5
5
6
5
5
5
5
5
5
7
7
6
5
5
6
5
5
5
6
6
7
6
5
5
6
5
6
5
5
5
5
8
6
6
5
5
5
5
6
6
5
5
6
5
5
5
5
6
6
5
5
6
5
5
5
6
6
5
6
5
5
5
5
5
5
6
