9
5
4
3
4
3
7
6
5
6
6
10
10
11
11
12
10
14
14
12
13
13
14
13
13
14
14
14
14
14
15
14
15
15
16
17
15
14
14
13
13
14
15
16
16
16
16
17
16
17
17
16
18
18
16
16
16
17
16
16
17
16
15
13
13
14
14
14
14
15
14
15
16
14
13
13
13
13
13
15
13
13
14
14
13
13
16
14
14
14
14
14
14
14
14
14
14
13
13
13
13
13
14
13
16
13
16
15
15
17
16
16
15
16
15
15
16
18
17
15
16
16
15
15
15
15
15
15
15
15
18
15
15
15
14
14
15
15
14
15
14
15
14
13
13
15
14
15
13
12
13
12
13
14
14
14
14
13
13
15
14
14
12
12
12
12
12
14
14
13
14
12
15
14
13
14
12
13
13
11
11
11
11
11
11
12
13
14
14
11
11
13
11
12
12
11
11
12
12
12
