7
6
7
8
8
9
9
9
9
9
8
8
8
6
7
5
5
5
5
6
6
6
7
6
7
7
6
6
4
4
3
4
4
4
3
4
3
3
4
3
5
4
6
4
3
4
3
3
3
3
3
4
4
4
3
4
3
3
3
4
3
4
3
4
3
4
5
3
3
3
3
6
4
3
5
4
4
3
3
3
3
5
5
6
4
3
5
4
4
4
3
4
3
3
4
5
4
4
4
5
5
5
5
3
3
5
4
5
5
5
5
5
6
5
6
5
6
5
5
5
5
4
6
6
6
5
5
4
5
5
5
5
6
5
5
4
4
6
5
5
4
5
5
5
4
4
5
5
6
6
5
5
6
5
5
5
6
5
5
5
6
6
5
5
6
6
6
6
6
4
5
5
5
5
5
5
5
5
5
5
4
3
5
5
4
4
4
5
6
5
5
4
3
4
4
4
4
4
5
4
