12
11
11
11
11
11
10
10
9
9
9
8
9
9
9
9
9
8
9
10
9
9
8
8
8
8
7
7
9
7
7
7
7
8
7
7
7
7
6
6
6
6
6
6
9
8
8
6
7
7
8
10
10
10
10
10
10
8
8
8
8
8
8
9
9
9
8
8
8
7
8
8
8
8
7
7
7
7
8
8
6
6
6
6
6
6
5
6
6
6
6
6
6
6
6
6
5
6
6
6
8
8
8
9
8
9
7
7
8
8
8
7
7
8
8
8
7
7
7
5
5
5
6
8
8
8
9
8
6
7
